id,aggression,offense,codemixed,tweet
5784,2,0,0,Can't help but feel the lack of govt help for victims of domestic abuse during this current cost of living crisis is not too dissimilar what happened in the first lockdown. Zero thought or consideration to the impact on victims. Standby for slapdash plans when we get a new PM. 
970,2,0,0,"Jails are brimming with undertrials , neither trial happens daily nor bail is granted-judicial lethargy overburden to jails. "
916,1,0,0,Do we have the National Human Rights Commission in existence? How many jails has it visited and what improvement in their condition brought about? Has it done anything about the long detention of undertrials? 
7219,0,0,0,One of the rarest skins to see in brawl stars is the brawl pass gale skin because it is old and now unavailable. Many people may know that but probably don’t think about it that often so that is my obscure fact. Hope you pick me! :) 
2753,0,0,0,"AG talks about tagging of the petitions.

Justice Nazeer: They were tagged at your instance, because you did not want to face the music throughout the country.

SG: Because contradictory orders were coming out from diff parts of country #Demonetisation #SupremeCourtofIndia "
3960,0,0,0,#BREAKING Supreme Court stays release of Professor GN Saibaba and four others who were discharged by the Bombay High Court yesterday in UAPA Case. 
42,0,0,0,"Among states/union territories, West Bengal recorded the most share of undertrials at 47% (1,545--1,252 males & 293 females), followed by Maharashtra (505--435 males & 70 females) & Uttar Pradesh (236--197 males & 30 females) "
984,2,0,0,"If the government had any regard for the country celebrating 75 years of independence, it should have announced amnesty for political undertrials who have been in jail without conviction for long years. "
3541,0,0,0,No UAPA it's reserved for..............? 
802,1,0,0,"They keep dragging their feet on most of the issues,&that is how we have such a large no. of pending cases in the country,thus denying justice to most undertrials.But,they are on overdrive when it comes to some cases with international backing,where they open even SC at mid night "
3879,2,1,0,"Since you asked to ‘break the shackles of colonialism’, the sedition codes (NSA/UAPA etc) are the colonial weapons to crackdown on those who raise voice against crimes of the colonial regime. "
3056,2,1,0,"Now hon SC wants to know more about #demonetisation and loss incurred...
 The details will be more heart wrenching than the facts peddled now! "
4342,1,0,0,The responses to this tweet shows me the full Twitter lynching mob. Very few are actually contesting/discussing based on actual content in the article but just trying to takedown author based on their personal belief of right/wrong judgement. Where is this gang during Iraq war? 
3874,1,1,0,"So all the economists who actively supported demonetisation with varied invented reasons, what price they shall pay !!! "
250,2,1,0,"Don't talk about our internal matter please.. You people are creating mess in our country by tweeting, with absolute zero knowledge about India and the farmer's bill.... "
7978,0,0,0,So many of you have ganged up on me without reading my post properly. None of you looked at my account or any of my tweets. It's not difficult to #BeKind . Ganging up on people who are on your side will not save the planet. Psst how can emergency vehicles get pass glued people? 
3511,0,0,0,Apparently your reading comprehension is lacking. It’s not a political statement to proclaim that religion has no place in politics. It’s also known as secularism. It’s a simple concept that you seem to want to make complicated. 
2896,0,0,0,"Because of successful demonetisation, Indian Economy has become best economy of the world.  Request to ban  Rs2000 notes immediately @USER #Demonetisation "
283,2,0,0,"And you can read what you wrote. Referring to your first tweet....Who’s we here? Those for whom democracy is danger all of sudden due to CAA & Farmer’s bill, which are supposed to be the protecting the actual victims of Islam and also empowering Farmers, & u guys r opposing it. "
5101,1,0,0,"If Obama had done a fraction of what the”yellow man” did, you wouldn’t have called for investigation, you and your elk will have organized a lynching party by now. "
3530,0,0,0,".. after permission & thorough checks. At least 2 PCs every yr to review performance & ensure accountability.
4. No one in Govt incl PM shld have the authority to introduce any sudden initiatives like demonetisation or lockdown 7 day w/o notice & approval of the relevant.
...2/n "
1204,1,0,0,"RSS had branches in Germany and Singapore back then?
RSS chief MS Golwalkar had addressed to Bhagwanji in a letter- 'I bow before you a hundred times'. Bhagwanji too praised RSS' work post-Partition.
Qsn shd b why Pt Nehru didn't allot pension for INA men. "
5958,0,0,0,who else would it even be 
4860,0,0,0,As long as there is inflation home price correction will be limited. 
5316,1,1,0,"Nothing is happening to Muslim Women in France. 

The Hijab was never banned in France and those who are claiming that it was banned are intentionally spreading a lie. "
7968,0,0,0,"No such thing as breadline, the state will buy you bread should you be unemployed,  low paid, sick or a pensioner.  You might struggle with Sky, Netflix, Mobile or other subscriptions though. Remember foodbanks are very short term emergency measures, not a way of life. "
5879,0,0,0,"Yep 2-1 was 2019-20, the 'all' lockdown season being 2020-21 confuses a few I know haha "
105,1,0,0,"Sir where is this concern for individual liberty when undertrials are rotting in different prisons for years, sometimes more than maximum punishment period. Spare a thought for them, if you are really concerned, rather for the comfort of high profile alleged criminals. "
1123,1,1,0,"Honestly,I get mad when people ask,which Hindutva,Savarkar or Golwalkar?What does that even mean? Hindutva is much more than any specific person.Both of them practiced as per their understanding, & we practice it as per our understanding. Simply its my way of life and respect it. "
3356,1,1,0,Hindus are hyoocrate they made this nation secular than start sacrificing their rights and freedom in the name of secularism. 
342,2,1,0,"The way Christians and Muslims are taught to hate Modi in Kolkata, unbelievable.
Spoke to two people today. Logic eludes them, they talk about farmer's bill and link it to Kejriwal's degrees But they know one thing for certain: they have to hate Modi and Yogi. "
5313,0,1,0,Iranian women got nice tits but they need to keep the hijabs on covering their faces so they don't ruin the picture. 
1700,1,0,0,"Don't worry Marital Rape will be criminalized during the 2 Yr tenure of Rockstar!!! EVEN I am unmarried 
Probably Court is hell bent on destroying marraige and the Indian Family System 
They r encouraging Live-in relationship and not Marraige "
5523,2,0,0,I pray they lose big time. Their housing the illegals New York. They’ll be going in and getting them to vote because they are so corrupted. Everyone in that administration needs to go. I bet every company that supplied furnishings for the illegals and migrants are democrats 
8222,1,0,0,"There was match that took place in Bangladesh in 1971 and there was a team named Pakistan who lost that match by 93,000 people against the mighty indian army. "
