id,aggression,offense,codemixed,tweet
1304,0,0,1,"Weise Patel RSS ke deshbhakti ki sarahna v kiye thein (6 Jan, 1948 speech); RSS par lage ban hatane par RSS pramukh ko badhai v diye thein aur RSS ko Congress ke sath shamil karne ka prastav v rakhein thein  (11th Sep, 1948 letter to Golwalkar; July, 1949) "
3331,0,0,1,"ஆம்.

Abrahamic religion -இல் எதிர்மறையான கோட்பாடும் உண்டு. ""நம்முடைய இறைவனை போற்றினால் போதாது, மற்ற மார்கங்களின் தேவதைகள் சாத்தானால் உருவாக்க பட்ட நகல்கள் (கலப்படங்கள்) என்று குற்றம் சொல்ல வேண்டும்"" என்றும் ஒரு கோட்பாடு.

secularism இரண்டு பக்கம் நியாயம் பார்ப்பதில் இல்லை. "
977,1,1,1,உங்க RSS Golwalkar எழுதுன புத்தகத்துல அதான் இருக்கு.கிறுஸ்துவன் முஸ்லீம் துறத்தபடனும்நு. 
7489,0,0,1,अगर ओपनर में चेंज नहीं हुआ तो पाकिस्तान जैसे हाल हो जाएगा इंडिया का भी अभी समय की ओपनिंग में चेंज किया जाए क्योंकि राहुल क्लासिकल बैट्समैन तो है परंतु फ्लॉप ओपनर  है @USER @USER @USER 
7883,0,0,1,"Nehru not visited Bhagat Singh in jail
At the time of independence 1 RUPEE =1$
Na koyi ghusa hai na koyi ghusa hua hai
Nobody died during Covid19 due to lack of oxygen
India makes two Covid-19 vaccine on its own
Tax payer satisfied with Modi "
5610,1,1,1,I believe Hate Speech has no place in Civilized society. We need a campaign like Ghar wapasi  etc and expansion of Hindu / Pagan Faith in india. 
104,2,1,1,"Utter rubbish. Ask him to face the courts if he's innocent!!! Don't you have faith in the laws of the country??? Btw, at least he will know how undertrials suffer behind bars. #ChidambaramMissing "
1620,0,0,1,Traveling to moon by ISRO rocket is also 
6953,0,0,1,I am also egar watch your game in IPL in future ### 
8238,1,0,1,"Aao tmhe  hm dikhayenge, aap apni aankhon se dekh loge kya krte hain borde pe, lakhimapur Or nepal border pe 50 rup m agriculture ki khaad ki bori paar hoti hi
Aao toh sahi aap "
3889,0,0,1,"Can someone provide granular data on states , districts, social groups . I am aware of Wayanad and attapadi in kerala  where there is malnutrition among tribals, the ruling party is CPM . A young adivasi in kerala( madhu) was beaten to death for allegedly stealing food. "
3488,0,0,1,Only TWEETE #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो 
6220,0,0,1,Ye aap tab nhi bolti hai jab Rahul Gandhi kisi dalit k yha khane jaate h.. Wo v supriya ji yahi hota hai 
3703,0,0,1,Rajasthan 
6692,0,0,1,"Yad use karo jo aapko bhula de
Pyar use karo jo aapse nafrat kare
Sath usko mangon jo aapko duur kar de
Dil use do jisne aapko khtam kar diya hai #bhagwan_ko_manne_wala "
2939,0,0,1,#BREAKING सुप्रीम कोर्ट ने केंद्र सरकार से हलफनामे में 7 नवंबर 2016 को भेजे गए RBI को पत्र की भी जानकारी देने को कहा है। 1/2 #Demonetisation #SupremeCourt 
7603,1,0,1,"Sub mile hua tha! Shiekh Abdullah enjoyed Nehru’s hospitality in Ooty, a privilege which was available only to foreigners before 1947! "
6547,2,1,1,"We had Muslim Wife as PM, Feroz khan wife Smt Indira Gandhi "
304,1,0,1,"Protest to glt hua chalo ye bhi maan liya media ke kehne pr,
Pr kya kisi channel ne farmer's Bill ko explain kiya? "
6198,0,0,1,"डॉ उदित राज बोले :
अभी आज तक टीवी देख रहा हूं कि दलितों ने धर्मांतरण किया। कल ही अंजना ओमकश्यप से डिबेट पर धर्मांतरण कैसे रुकेगा, बताया। कानून बना भी लो तो मन व घर के अंदर किस धर्म को मान रहे हैं, वहां क्या कानून कर लेगा? सम्मान, भागीदारी, नौकरी व शिक्षा दो तभी रुकेगा। @USER … "
1256,2,1,1,Jab tak ek napunsak SSS hai tab tak hume koi khushi nahi. Wo paglet buddha RSS ko barbad karke hi manega. Hedgewar n Golwalkar ji ki vichardhara ko bhool kar ye Gandu ji ki vichardhara per chalne lage hai. 
7204,0,0,1,RAHUL GANDHI HOPE FOR INDIA 
6532,2,1,1,"Public se gaa*d bachane ke liye DM DM kar raha hai tu chu*iya. Chal quote karke hi sahi, Godse Ji toh bola. Good start. Ja jake kisi gore ki chaat. Bucksheesh dega woh tujhe aake pichwada pe ointment lagana. Itni pelayi me soojh gaya hoga. "
2461,1,1,1,Suresh Chavhanke with his Bhakt gang threatened the director on live camera and made him say that he will change the ending by showing the Muslim character's ghar wapasi...that day is not so far when nobody will touch Hinduism in movies coz they will find fault in everything 
7738,0,0,1,"4 din pehle sabne likh diya 
Kohli ko kbhi troll nhi krenge.
He’s the greatest of all, there’s no comparison at all and then back to business.

Believe it’s easy to like both Virat and Rohit.
Also you enjoy matches more then.

Couldn’t we keep this versus war for IPL only? "
3875,2,1,1,Yaha par to abi tak uspe UAPA lag jana chaiye tha... Hamari govt. UK se jyada lambi chalti he isliye unko pata he 10 saal tak kisi ko UAPA/NSA laga k araam se jail me rakh sakte he... UK ka wesa nahi he... 
935,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSQuitIndia 
5783,2,1,1,"In July 2020, @USER condemned #Stone constituents for breaching lockdown rules but still backs disgraced #BorisTheLiar for leader. His hypocrisy is beyond belief. His arrogance knows no bounds and he simply doesn't deserve to represent Stone as the MP. #GeneralElectionsNow "
1311,0,0,1,"A simple question!? Why do marital rape happen!? What do u expect!? In this day & age of AIDS, husbands go out 4 their needs!?

Instead come 2 a mutual solution...

Surely u do each other...

Surely conquers all... "
3983,0,0,1,But solving it in bedroom leads to wife filing #maritalrape 
1716,1,1,1,"Dv act, 498a, 377 already cover sexual assault on wife. Feminists want marital rape because 498a arrests have reduced after fight by MRAs and sure shot extortion tool is gone. "
2421,2,1,1,"Agar milta hota to modji ko sabse jyada mile hote....kyin ki demonetisation,gst inn sab me to hagg hi diya hai "
8270,2,1,1,kyu ni bro google kr lo 99 is clear indian  victory tmhari toh army ne lash b ni waps li thi faujiyo ki unki cremation b hmne ki h same for 71 93000 sureendered where 65 48 were draw but koi ni tu b khush reh shehzade jeeta hai tu hi 
3747,2,1,1,"उत्तरप्रदेश का एक पुलिस अधिकारी बोल रहा हैं चुन चुन के मारूंगा मुस्लिमों के घर मिट्टी में मिला दूंगा
बुल्डोजर चलवा दूंगा हेल्लो @USER आपका ये अधिकारी कब सस्पेंड होगा इस को जेल में कब डाला जाएगा इस पर UAPA लगेगा या नहीं? "
705,2,0,1,"LOL excusia that doesn't even touch real issues. The lowest income, housing, highest undertrials/without bails.

You can still answer - how many Unreserved/UC did die in COVID lockdown walking to home 100s kilometres. How many UC you can see without a land or roof above head "
7473,0,0,1,"IPL में Top रहता है
आज flop हो जाता है "
5168,2,1,1,Sardar patel ji ka apmaan hai ye is tadipar ko unke barabar btana 
3091,2,1,1,"First stop putting out so many babies from your women. You will release countless humans like tadpoles and expect modi to give them job, house , money like a servant !

If you put this much population in U.K. , even they will go poor and jobless #Demonetisation #BharatJodoYatra "
6373,0,1,1,Inke liye vinamra bhot ideal insan hai jo din raat islam ko criticize karta hai aur koi muslim ladki defend krne jaye to use harass karta hai par wo to inke gang ka hai so inhe wo bada ideal kagta hai sara time uske sath space karte hain ye log. 
3074,0,0,1,"SC now considering demonetisation to be heard by a 5 judge bench ,an utter wastage of valuable time of the court,may be next Rafale, article 370, re look at Mangal report ,New homework for CJI. #Demonetisation #SupremeCourtOfIndia #CJI "
2993,2,1,1,#Demonetisation miya lords doing time pass. 
7031,0,0,1,"If you see IPL regularly, Krunal Pandya also bowls such ball sometimes "
5675,1,0,1,"WITHOUT FAIL THE ICE CREAM QUEEN PELOSI. SHE'S DONE MORE HARM TO THIS COUNTRY'S PEOPLE THAN 10 COVID-19'S. PERSONAL POWER IS HER ONLY ACCOMPLISHMENT WHILE HER TIME IN CONGRESS AND PERSONAL POWER IS HER ONLY DESIRE WITH HER REMAINING TIME, HOPEFULLY TO END ON NOVEMBER 8 2022 "
7705,2,1,1,"@USER about rahul’s nana ji
1947 main,Teri maa ,Teri behn,Teri Maasi Teri bua ki asmat luti thi?
1947 main kya tere baap ko bhai ko mama ko  chacha ko Qatl kar Diya tha
1947 main kya tumhare rishtadaron ko lut put ke pakistan se is taraf aana pada
Nehru agreed to partition "
1659,1,0,1,Avoid notepad for website designing...:( 
7124,0,0,1,KL RAHUL unnecessarily giving pressure to other Indian batters he is just player of IPL 
1573,1,0,1,"Tum isro fan club k liye ek bna sakte ho, ya koi ngo ofc at your own funds "
2705,0,0,1,Chidambaram: Law has travelled far beyond than what AG is saying. This Court has said even economic policy must be tested on the doctrine of proportionality. What if tomorrow 100% of currency notes were to be demonetised? #Demonetisation #SupremeCourtofIndia 
2960,0,0,1,Mr. Chidambaram argued that the policy took 86.4% of the country's currency out of circulation in one fell swoop. He articulated four issues with the #demonetisation policy. 
982,2,1,1,Golwalkar mode on. 1949 repeats in 2022. Anything to win #2024. Small sacrifices for larger gains. 
2037,0,1,1,"Jagrukta agar sahi ho to love jihad hamesa ke liye khatam ho jayega, Parents ki baat ko Maan kr decesion aur salah  lene wale baccho ke sath kvi galat nhi hota hai , galat sangati se dur rhe love jihad ko khatam kren . "
2123,1,1,1,"News18 India’s classy ticker: “Kaagaz nahin dikhaayenge, garba mein aayenge?”

Zee News headline: “Mere garbe mein tumhara kya kaam hai”

Aaj Tak offers “breaking analysis of love jihad” at garba pandals 

Times Now: “Garba bahaana, Hindu betiyaan nishaana?”

Supreme Court?? "
6436,1,1,1,"Manmohan singh- sikh
Indira Gandhi- parsi 
India he ye Bhaijan kisi din Muslim bhi ban jayega ! "
5199,1,0,1,"Sardar Patel jindabaad-Hyderabad..

Public know every traitors... "
6584,2,1,1,"Abe chutye, dont you know ki Modi ke sare voters tere jaise hain - Godse ke fans.

And still he has to abandon Godse and worship Bapu in public for acceptance in world. Thats because the world acknowledges your Godse as terrorist and nobody can afford to praise him "
7160,1,0,1,"BJY is a mind blowing initiative, at about the right time, two years before next general elections. But will it
- just build brand Rahul Gandhi ?
- turn the masses into voters for INC over BJP in 2024?
- bring INC and it's cadres back into public minds since 2014?
- All of above "
2876,0,0,1,"Chidambaram: The three docs (govt's letter to RBI, agenda paper, RBI recommendations) must be called for at some stage...Nothing was considered acc to me. Let them satisfy this Court that all relevant factors were considered. #Demonetisation #SupremeCourtofIndia "
